MONTH,PSCC2022,COMMODITY DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
09,0402291009,- - - In powder form | B. Other,Net kg,056,BANGLADESH,"28,989.00","27,541.00","105,010.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,116,"MYANMAR, UNION OF (BURMA)","35,817.00","34,027.00","104,744.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,260,FIJI,"19,125.00","18,168.00","51,314.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,380,INDONESIA,"3,320.00","3,154.00","17,207.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,428,CAMBODIA (DEMOCRATIC KAMPUCHEA),"28,587.00","27,158.00","96,968.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,500,MALAYSIA,"1,501,821.00","1,426,727.00","4,169,215.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,522,"MARSHALL ISLANDS, REP. OF","3,500.00","3,325.00","8,432.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,624,"PAKISTAN, ISLAMIC REP. OF","27,713.00","26,327.00","112,177.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,632,PAPUA NEW GUINEA,"27,720.00","26,335.00","84,185.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,720,SINGAPORE,"59,727.00","56,740.00","176,183.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,748,SRI LANKA  (CEYLON),"185,090.00","175,837.00","590,457.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,780,THAILAND,"291,576.00","277,002.00","902,462.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,820,RUSSIAN FEDERATION,"14,139.00","13,432.00","50,115.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,853,"YEMEN, REPUBLIC OF","95,953.00","91,155.00","312,158.00",0.00,0.00
09,0402291009,- - - In powder form | B. Other,Net kg,892,VIETNAM,"125,720.00","119,434.00","438,726.00",0.00,0.00
09,0402910002,- - Not containing added sugar or other sweetening matter | Reconstituted (recombined) milk,Net kg,168,TAIWAN (REP. OF CHINA),601.00,524.00,"1,282.00",0.00,0.00
09,0402910002,- - Not containing added sugar or other sweetening matter | Reconstituted (recombined) milk,Net kg,592,NEW ZEALAND,210.00,189.00,674.00,0.00,0.00
09,0402910002,- - Not containing added sugar or other sweetening matter | Reconstituted (recombined) milk,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",514.00,488.00,348.00,0.00,0.00
09,0402910003,- - Not containing added sugar or other sweetening matter | Cream,Net kg,168,TAIWAN (REP. OF CHINA),930.00,883.00,"1,426.00",0.00,0.00
09,0402910003,- - Not containing added sugar or other sweetening matter | Cream,Net kg,868,GUAM,406.00,390.00,"1,350.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,052,BAHRAIN,438.00,400.00,"1,806.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,444,KUWAIT,"1,580.00","1,540.00","1,484.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,704,SAUDI ARABIA,"1,125.00","1,080.00","1,272.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","33,857.00","30,927.00","61,175.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,840,OMAN,801.00,732.00,"4,173.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,844,QATAR,"12,988.00","12,084.00","13,047.00",0.00,0.00
09,0403909001,- Other | Sour milk,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"1,425.00","1,368.00","1,611.00",0.00,0.00
09,0405100000,- Butter,Net kg,412,JAPAN,25.00,24.00,121.00,0.00,0.00
09,0405200000,- Dairy spreads,Net kg,108,BRUNEI DARUSSALAM,"13,604.00","12,923.00","38,706.00",0.00,0.00
09,0406300000,"- Processed cheese, not grated or powdered",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",743.00,700.00,885.00,0.00,0.00
09,0406300000,"- Processed cheese, not grated or powdered",Net kg,844,QATAR,357.00,339.00,420.00,0.00,0.00
09,0406300000,"- Processed cheese, not grated or powdered",Net kg,860,UNITED STATES OF AMERICA,"5,162.00","4,904.00","9,961.00",0.00,0.00
09,0406300000,"- Processed cheese, not grated or powdered",Net kg,868,GUAM,720.00,691.00,"3,012.00",0.00,0.00
09,0406900000,- Other cheese,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,637.00","2,426.00","2,930.00",0.00,0.00
09,0407009201,- - Ducks’ eggs | - - - Ducks' eggs,No,868,GUAM,110.00,"1,253.00",371.00,0.00,0.00
09,0407009202,- - Ducks’ eggs | - - - Partly incubated ducks' eggs,No,412,JAPAN,184.00,"1,104.00",477.00,0.00,0.00
09,0407009202,- - Ducks’ eggs | - - - Partly incubated ducks' eggs,No,868,GUAM,81.00,486.00,298.00,0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"68,100.00","63,615.00","32,775.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,309,GERMANY,"1,120.00","1,064.00","2,342.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,376,INDIA,"13,521.00","12,980.00","2,860.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,400,ITALY,8.00,7.00,"7,040.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,412,JAPAN,92.00,82.00,"1,230.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,440,REPUBLIC OF KOREA,112.00,112.00,320.00,0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,592,NEW ZEALAND,697.00,662.00,"3,286.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,820,RUSSIAN FEDERATION,"36,578.00","34,750.00","19,054.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","100,010.00","94,980.00","15,966.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"3,340.00","3,173.00","5,588.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,860,UNITED STATES OF AMERICA,"72,794.00","69,151.00","122,277.00",0.00,0.00
09,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,892,VIETNAM,"11,660.00","10,494.00","12,600.00",0.00,0.00
09,0509000000,Natural sponges of animal origin.,Net kg,364,"HONG KONG, CHINA",220.00,209.00,"6,885.00",0.00,0.00
09,0509000000,Natural sponges of animal origin.,Net kg,412,JAPAN,9.00,9.00,"1,575.00",0.00,0.00
09,0509000000,Natural sponges of animal origin.,Net kg,440,REPUBLIC OF KOREA,20.00,19.00,"6,754.00",0.00,0.00
09,0602902009,- - Orchid seedlings | Other orchids,Net kg,732,"SOUTH AFRICA, REP. OF ",150.00,150.00,"1,727.00",0.00,0.00
09,0602909009,- Other | Other,Net kg,128,CANADA,5.00,5.00,91.00,0.00,0.00
09,0602909009,- Other | Other,Net kg,412,JAPAN,"15,661.00","14,878.00","67,533.00",0.00,0.00
09,0602909009,- Other | Other,Net kg,440,REPUBLIC OF KOREA,"9,600.00","9,120.00","20,673.00",0.00,0.00
09,0602909009,- Other | Other,Net kg,576,NETHERLANDS,"52,800.00","50,160.00","203,934.00",0.00,0.00
09,0602909009,- Other | Other,Net kg,860,UNITED STATES OF AMERICA,310.00,295.00,"4,125.00",0.00,0.00
09,0603101000,- - Orchids,Net kg,168,TAIWAN (REP. OF CHINA),45.00,42.00,390.00,0.00,0.00
09,0603109000,- - Other,Net kg,412,JAPAN,"31,500.00","28,350.00","74,994.00",0.00,0.00
09,0603900000,- Other,Net kg,860,UNITED STATES OF AMERICA,"6,856.00","6,170.00","35,946.00",0.00,0.00
09,0604990000,- - Other,Net kg,268,FRANCE,"13,750.00","13,065.00","34,100.00",0.00,0.00
09,0604990000,- - Other,Net kg,309,GERMANY,"2,075.00","1,971.00","8,675.00",0.00,0.00
09,0604990000,- - Other,Net kg,444,KUWAIT,"2,141.00","2,034.00","7,542.00",0.00,0.00
09,0604990000,- - Other,Net kg,660,PUERTO RICO,"10,694.00","10,161.00","39,632.00",0.00,0.00
09,0604990000,- - Other,Net kg,704,SAUDI ARABIA,"14,279.00","13,568.00","50,476.00",0.00,0.00
09,0604990000,- - Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,567.00","4,340.00","16,002.00",0.00,0.00
09,0604990000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"59,751.00","56,774.00","167,032.00",0.00,0.00
09,0706102000,- - Turnips,Gross kg,704,SAUDI ARABIA,98.00,98.00,41.00,0.00,0.00
09,0706102000,- - Turnips,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",70.00,70.00,120.00,0.00,0.00
09,0706102000,- - Turnips,Gross kg,844,QATAR,178.00,178.00,188.00,0.00,0.00
09,0709900002,- Other | Okra,Gross kg,364,"HONG KONG, CHINA","2,000.00","2,000.00","1,550.00",0.00,0.00
09,0709900002,- Other | Okra,Gross kg,412,JAPAN,"73,555.00","73,555.00","188,740.00",0.00,0.00
09,0709900009,- Other | Other,Gross kg,036,AUSTRALIA,"1,188.00","1,188.00","2,457.00",0.00,0.00
09,0709900009,- Other | Other,Gross kg,364,"HONG KONG, CHINA","2,000.00","2,000.00","1,550.00",0.00,0.00
09,0709900009,- Other | Other,Gross kg,704,SAUDI ARABIA,"1,848.00","1,848.00","1,011.00",0.00,0.00
09,0709900009,- Other | Other,Gross kg,768,SWITZERLAND,25.00,25.00,60.00,0.00,0.00
09,0709900009,- Other | Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",141.00,141.00,64.00,0.00,0.00
09,0709900009,- Other | Other,Gross kg,844,QATAR,331.00,331.00,288.00,0.00,0.00
09,0710800000,- Other vegetables,Gross kg,128,CANADA,"22,905.00","22,905.00","26,796.00",0.00,0.00
09,0710800000,- Other vegetables,Gross kg,860,UNITED STATES OF AMERICA,"41,844.00","41,844.00","32,329.00",0.00,0.00
09,0711909000,- Other vegetables; mixtures of vegetables | - - Other,Gross kg,412,JAPAN,"15,000.00","15,000.00","17,128.00",0.00,0.00
09,0712900006,- Other vegetables; mixtures of vegetables | Garlic powder,Net kg,780,THAILAND,"16,960.00","16,112.00","108,160.00",0.00,0.00
09,0712900007,- Other vegetables; mixtures of vegetables | Garlic other than powder,Net kg,780,THAILAND,"8,738.00","7,943.00","83,181.00",0.00,0.00
09,0712900019,- Other vegetables; mixtures of vegetables | Other,Net kg,860,UNITED STATES OF AMERICA,840.00,789.00,"3,285.00",0.00,0.00
09,0713319000,- - - Other,Gross kg,626,"PALAU, REP. OF",606.00,606.00,"1,876.00",0.00,0.00
09,0714109000,- - Other,Net kg,036,AUSTRALIA,"7,945.00","7,548.00","10,972.00",0.00,0.00
09,0714109000,- - Other,Net kg,128,CANADA,"25,609.00","24,155.00","23,451.00",0.00,0.00
09,0714109000,- - Other,Net kg,364,"HONG KONG, CHINA","2,000.00","1,874.00","1,100.00",0.00,0.00
09,0714109000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"77,755.00","73,223.00","86,032.00",0.00,0.00
09,0714200000,- Sweet potatoes,Net kg,364,"HONG KONG, CHINA","2,000.00","1,858.00","2,900.00",0.00,0.00
09,0714200000,- Sweet potatoes,Net kg,844,QATAR,316.00,288.00,248.00,0.00,0.00
09,0714909002,- Other | Yam (ube),Net kg,704,SAUDI ARABIA,194.00,180.00,118.00,0.00,0.00
09,0714909002,- Other | Yam (ube),Net kg,860,UNITED STATES OF AMERICA,"6,300.00","5,985.00","11,934.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,032,ARGENTINA,"25,002.00","23,002.00","58,320.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,036,AUSTRALIA,"590,944.00","587,473.00","1,329,945.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,064,BELGIUM,"852,279.00","852,279.00","1,978,008.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,092,BRAZIL,"152,848.00","152,848.00","391,988.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,128,CANADA,"1,005,602.00","1,005,602.00","2,060,999.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,160,CHILE,"105,217.00","105,217.00","225,084.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"332,378.00","330,812.00","733,855.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,168,TAIWAN (REP. OF CHINA),"160,961.00","160,745.00","326,685.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,180,COLOMBIA,"12,251.00","12,251.00","31,666.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,196,COSTA RICA,"49,691.00","49,691.00","86,502.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,224,DOMINICAN REPUBLIC,"23,270.00","23,270.00","72,900.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,244,ESTONIA,"20,466.00","20,466.00","54,120.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,268,FRANCE,"805,759.00","805,759.00","1,878,072.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,309,GERMANY,"711,400.00","711,400.00","1,624,221.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,380,INDONESIA,"1,179.00","1,179.00","3,136.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,396,ISRAEL,"229,375.00","229,375.00","488,087.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,400,ITALY,"25,837.00","25,837.00","42,178.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,412,JAPAN,"178,480.00","178,480.00","397,830.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,440,REPUBLIC OF KOREA,"134,134.00","134,134.00","283,125.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,444,KUWAIT,"30,605.00","30,605.00","96,786.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,500,MALAYSIA,"77,013.00","76,635.00","117,455.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,536,MEXICO,"86,402.00","86,402.00","207,135.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,576,NETHERLANDS,"1,213,634.00","1,213,634.00","2,428,588.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,592,NEW ZEALAND,"58,169.00","58,169.00","121,110.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,608,NORWAY,"39,407.00","39,407.00","81,510.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,648,POLAND,"18,215.00","18,215.00","42,488.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,704,SAUDI ARABIA,"10,633.00","10,633.00","26,864.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,732,"SOUTH AFRICA, REP. OF ","137,284.00","137,284.00","248,542.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,740,SPAIN,"137,216.00","137,216.00","267,881.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,764,SWEDEN,"105,940.00","105,940.00","237,108.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,768,SWITZERLAND,"76,519.00","76,500.00","173,545.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,780,THAILAND,"47,797.00","47,797.00","111,645.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,808,TURKEY,"1,026,262.00","1,026,262.00","1,661,684.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,820,RUSSIAN FEDERATION,"324,134.00","324,134.00","610,976.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"614,947.00","614,947.00","1,225,781.00",0.00,0.00
09,0801110000,- - Desiccated,Net kg,860,UNITED STATES OF AMERICA,"6,021,401.00","6,019,353.00","13,881,654.00",0.00,0.00
09,0801190001,"- - Other | Coconuts, fresh, young",No,412,JAPAN,"5,700.00","4,072.00","1,520.00",0.00,0.00
09,0801190002,"- - Other | Coconuts, matured",No,164,PEOPLE'S REPUBLIC OF CHINA,"297,100.00","228,560.00","133,520.00",0.00,0.00
09,0801190003,"- - Other | Coconut meat, grated",Net kg,128,CANADA,600.00,600.00,752.00,0.00,0.00
09,0802909001,- Other | Pili nuts,Net kg,440,REPUBLIC OF KOREA,600.00,552.00,"9,400.00",0.00,0.00
09,0802909009,- Other | Other,Net kg,704,SAUDI ARABIA,200.00,191.00,159.00,0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,108,BRUNEI DARUSSALAM,"11,960.00","11,960.00","9,808.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"58,535,801.00","58,535,801.00","27,215,391.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,364,"HONG KONG, CHINA","6,669,224.00","6,669,224.00","1,922,019.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,384,"IRAN, ISLAMIC REP. OF","18,977,695.00","18,977,695.00","3,967,032.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,412,JAPAN,"82,633,403.00","82,633,403.00","37,435,444.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,436,DEMOCRATIC PEOPLE'S REP. OF KOREA,"984,116.00","984,116.00","232,614.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,440,REPUBLIC OF KOREA,"34,418,151.00","34,418,151.00","14,828,592.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,444,KUWAIT,"8,114,658.00","8,114,658.00","2,231,908.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,500,MALAYSIA,"1,477,935.00","1,477,935.00","642,429.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,548,MONGOLIA,"156,629.00","156,629.00","114,762.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,592,NEW ZEALAND,"1,152,311.00","1,152,311.00","582,867.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,704,SAUDI ARABIA,"10,329,172.00","10,329,172.00","2,159,872.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,720,SINGAPORE,"1,269,080.00","1,269,080.00","670,748.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,768,SWITZERLAND,100.00,100.00,240.00,0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,820,RUSSIAN FEDERATION,"132,464.00","132,464.00","104,530.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","13,622,905.00","13,622,905.00","3,360,277.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,840,OMAN,"22,649.00","22,649.00","16,651.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,844,QATAR,"1,153,704.00","1,153,704.00","293,554.00",0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,856,UK OF GREAT BRITAIN AND N. IRELAND,247.00,247.00,81.00,0.00,0.00
09,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,860,UNITED STATES OF AMERICA,"39,838.00","39,838.00","57,380.00",0.00,0.00
09,0803000002,"Bananas, including plantains, fresh or dried. | Dried",Net kg,412,JAPAN,"26,080.00","22,820.00","7,460.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,052,BAHRAIN,"20,250.00","20,250.00","7,800.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,108,BRUNEI DARUSSALAM,"5,050.00","5,050.00","2,343.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"7,495,944.00","7,495,944.00","3,791,686.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,168,TAIWAN (REP. OF CHINA),"1,215,000.00","1,215,000.00","501,092.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,232,EGYPT ARAB REPUBLIC,"141,750.00","141,750.00","54,915.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,364,"HONG KONG, CHINA","3,608,340.00","3,608,340.00","1,883,645.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,384,"IRAN, ISLAMIC REP. OF","1,138,900.00","1,138,900.00","468,712.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,412,JAPAN,"20,350,161.00","20,350,161.00","7,433,536.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,424,JORDAN,"20,250.00","20,250.00","8,352.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,440,REPUBLIC OF KOREA,"17,297,586.00","17,297,586.00","6,979,900.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,444,KUWAIT,"198,000.00","198,000.00","97,740.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,452,LEBANON,"20,250.00","20,250.00","8,352.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,500,MALAYSIA,"16,900.00","16,900.00","7,826.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,592,NEW ZEALAND,"508,988.00","508,988.00","256,561.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,704,SAUDI ARABIA,"2,893,140.00","2,893,140.00","968,432.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,720,SINGAPORE,"398,250.00","398,250.00","164,483.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,820,RUSSIAN FEDERATION,"27,950.00","27,950.00","9,636.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,028,528.00","2,028,528.00","809,340.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,844,QATAR,"165,000.00","165,000.00","77,310.00",0.00,0.00
09,0804300001,- Pineapples | Fresh,Gross kg,860,UNITED STATES OF AMERICA,"1,908,900.00","1,908,900.00","1,500,000.00",0.00,0.00
09,0804300002,- Pineapples | Dried,Net kg,128,CANADA,"1,590.00","1,463.00","12,750.00",0.00,0.00
09,0804300002,- Pineapples | Dried,Net kg,412,JAPAN,"2,550.00","2,550.00","16,198.00",0.00,0.00
09,0804300002,- Pineapples | Dried,Net kg,500,MALAYSIA,159.00,159.00,"1,215.00",0.00,0.00
09,0804400001,- Avocados | Fresh,Gross kg,440,REPUBLIC OF KOREA,"1,500.00","1,500.00","2,683.00",0.00,0.00
09,0804400001,- Avocados | Fresh,Gross kg,500,MALAYSIA,120.00,120.00,215.00,0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,128,CANADA,"26,000.00","26,000.00","14,000.00",0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,364,"HONG KONG, CHINA","1,641,703.00","1,641,703.00","1,054,137.00",0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,412,JAPAN,"10,412.00","10,412.00","39,362.00",0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,436,DEMOCRATIC PEOPLE'S REP. OF KOREA,"13,678.00","12,583.00","27,089.00",0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,440,REPUBLIC OF KOREA,"245,336.00","245,336.00","550,842.00",0.00,0.00
09,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,444,KUWAIT,358.00,358.00,245.00,0.00,0.00
